Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2287.565049,2297.362951,2302.520294,2082.359964,1074.654868,1171.482379,1199.421045,1071.777765,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.428311416,0.224489691,-9.561710727,-48.3924544,9.010103006,2.384898534,-10.64207441,..,..,..,..,..,..,..
South Sudan,SSD,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.15,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.5255901,5.432592627,5.341353806,5.231173611,5.137713998,5.065861735,4.954623778,4.830258885,4.722244601,4.62040913,4.524630797,4.473862705,4.463787242,4.479349684,4.516248053,4.553107235,4.591027619,4.632974035,4.679325781,4.725188433,4.772017218,4.820744543,4.867909995,4.910368932,4.946746034,4.98048278,5.013766818,5.036681071,4.82815211,4.637872512,4.689465669,4.737242533,4.779375916,4.816016283,4.865679111,4.918771789,4.962210226,4.995225495,4.933959006,4.86279747,4.861404594,4.862235775,4.872811497,4.880971154,4.858951896,4.812269247,4.761740253,4.712899747,4.672286705,4.64434855,4.604792549,4.56638483,4.557516997,4.559561851,4.621174415,4.70574672,4.835212778,5.089155625,5.312368066,5.395615445,5.416825169,5.428775006,5.428350652
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.164,72.238,72.271,72.273,72.278,72.352,72.402,72.452,72.467,72.467,72.468,72.493,72.485,72.454,72.398,72.354,72.333,72.315,72.286,72.23,72.146,72.101,72.05,72.022,71.972,71.873,71.795,71.763,71.725,71.661,70.972,71.343,..
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113.4154956,99.99920289,112.9255023,156.7782499,229.6909612,313.5560891,229.835721,270.492125,..,..,..,..,..,..,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6215.036283,6886.539061,7502.641232,8150.831396,8498.647375,8932.557047,9482.216114,9772.76322,10282.13648,11088.16169,11436.03312,11824.39246,12647.6295,13482.88221,14085.71108,14009.77548,14320.48044,14576.19511,14647.72461,14525.19228,14727.28352,14603.59093,14697.11364,14884.57747,15087.43895,15381.84457,15834.88287,16669.97704,17482.08699,18297.2444,18969.80864,19403.33038,19487.95121,19187.18231,19551.14529,20001.7908,20448.60149,21117.01858,21953.66752,22846.71775,23937.96855,24707.36707,25026.08647,25310.45639,25654.33655,26145.80858,26762.26726,27218.44926,27025.29494,25778.95647,25702.34684,25402.60507,24634.96209,24368.96824,24783.08295,25754.36103,26514.32481,27239.35244,27739.86477,28087.89792,24785.44671,26125.87167,27434.87991
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,10.80448686,8.94647029,8.639492989,4.267245417,5.105632144,6.153434725,3.064126596,5.212172291,7.839083051,3.137322794,3.395927073,6.962193061,6.604025781,4.471068268,-0.539096649,2.217772583,1.7856571,0.490728187,-0.836528083,1.391315418,-0.839887352,0.640408996,1.275514608,1.362897148,1.951329271,2.945279405,5.273762859,4.871692072,4.662815197,3.675767951,2.285324777,0.43611499,-1.543358244,1.896906895,2.304957068,2.233853417,3.268766786,3.961965254,4.067886268,4.776400785,3.214134567,1.289977181,1.13629399,1.358648611,1.915746393,2.357772472,1.704571588,-0.709644824,-4.611747923,-0.297178904,-1.166203907,-3.021906537,-1.079741265,1.699352659,3.919117265,2.950815909,2.734475155,1.837460464,1.254631755,-11.75755913,5.408112942,5.01039069
Spain,ESP,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,15.84259801,16.3987524,17.35529041,18.14356043,20.09751536,18.84733705,20.85527306,21.91406495,23.11586511,22.92603879,19.30273981,21.74253916,22.55195571,24.32746574,22.37398408,27.94152387,28.03122773,31.80715016,31.66012465,31.75989464,31.16502967,29.98682155,29.30218863,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.07731471,19.87015549,20.3329428,19.98917025,19.68084938,19.72066903,20.65718754,19.33690776,17.92398192,20.42237385,..
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,1.3,1.1,1.5,1.5,2.49,3.04,4.8,2.9,5.2,6.97,8.61,11.4,14.17,16,17.49,20.25,21.64,21.26,20.61,19.85,17.33,16.27,15.93,17.7,22.16,24.21,22.68,22.14,20.7,18.67,15.48,13.79,10.35,11.15,11.28,11.09,9.15,8.45,8.23,11.25,17.86,19.86,21.39,24.79,26.09,24.44,22.06,19.64,17.22,15.25,14.1,15.53,14.78,12.92
Spain,ESP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.72341856,13.03504728,13.27988338,13.39850005,13.49998847,13.80275163,14.19064975,14.49882222,14.82252195,15.12323361,15.46321065,15.7704207,16.02471557,16.27739584,16.41113317,16.57617793,16.8373919,17.08672287,17.32824951,17.54191216,17.75312631,17.90900254,18.03653299,18.17481357,18.32797834,18.55604431,18.88001616,19.28547305,19.71822607,20.14522904,20.55782008,20.91950211,21.23882056,21.56587028,21.91971781,22.32018765,22.73626148,23.16220371,23.6113596,24.00401794,24.37007234,24.78977402,24.94853022,24.73435324,24.35320568,24.1972513,24.17280684,23.9884861,24.02517736,24.38103433,24.89440669,25.41762601,25.96843431,26.72290354,27.50275549,28.05224718,28.48605395,28.92358462,29.29925427,29.58149885,29.83763902,30.16035826,30.73389968
Spain,ESP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.417,59.416,59.621,59.884,60.622,60.581,61.201,62.106,62.743,63.559,65.153,64.394,66.473,67.799,68.751,70.024,71.094,71.773,72.738,73.111,73.551,73.933,74.28,74.294,74.217,74.341,74.246,73.933,73.744,73.785,72.273,73.753,..
Spain,ESP,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,51.6,..,..,..,..,..,..,..,..,..,47.81,..,..,..,..,..,..,50.55,49.96,49.42,48.77,48.25,48.16,48.08,47.77,47.51,47.02,47.95,48.32,48.24,48.57,48.21,49.81,49.85,50.23,50.05,50.35,50.81,51.1,51.61,52.77,52.09,53.77,54.94,55.85,57.09,57.94,58.58,59.37,59.5,59.61,59.68,59.74,59.36,58.93,58.83,58.51,58.11,57.92,57.92,56.71,57.77,57.89
Spain,ESP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.55180989,2.614747467,2.774138332,2.991779878,3.178895354,3.470236874,3.75388513,4.074381298,4.315223277,4.536734504,4.948068934,5.336295618,5.79083718,6.477027907,7.509797287,8.770075077,10.21625358,12.60512732,15.20569642,17.7802688,20.15479298,22.64415026,25.71975198,28.77635043,31.9028242,34.64502491,38.41399371,40.69739756,43.11324651,46.08641971,49.46282645,52.89314255,56.44268031,59.0036209,61.29286811,64.31652486,66.54193531,68.10965373,69.85775726,71.63291981,74.01812033,77.05895674,80.20656439,83.36149228,86.59777298,90.14914085,93.73674008,96.93915903,99.12448485,99.26700142,99.4193558,99.39973108,99.28581126,99.68064753,99.45763933,100,100.322098,101.6254946,102.8912934,104.3804992,105.6597515,108.0909552,112.7175284
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,651.5636466,660.3528652,660.8508997,670.3155406,671.0563385,688.2719964,715.4141272,739.2941305,778.4454485,790.7999603,784.3026293,765.3698184,803.5021964,818.9483555,853.5598019,866.3461305,894.5298885,928.3360225,969.9133735,1008.529182,1048.106403,1074.557445,1110.484667,1151.364571,1192.416568,1227.145023,1231.034082,1244.432384,1256.798632,1320.637356,1364.532042,1407.770087,1487.924914,1555.01026,1625.57107,1673.995086,1768.996577,1840.967896,1908.866428,2011.980474,1965.820914,2023.393939,2122.215147,2216.272058,2332.652321,2486.647625,2628.156807,2756.121984,2826.23542,3025.301156,3257.447445,3512.134261,3634.617034,3846.826244,3990.353123,4174.637002,4427.542557,4495.71047,4458.434434,4229.749601,4331.473685,3988.080166
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,1.34894244,0.075419453,1.43219007,0.1105148,2.56545642,3.943518098,3.337927283,5.295770171,1.587074832,-0.821614989,-2.413967542,4.982216051,1.922354307,4.226328342,1.498000324,3.25317526,3.77920676,4.478696293,3.981366773,3.92425137,2.523698227,3.343443589,3.681266793,3.565508166,2.912443174,0.316919237,1.088377868,0.993725926,5.079471219,3.323750114,3.168708689,5.693744134,4.50865129,4.537642718,2.978892597,5.67513558,4.068482654,3.688197516,5.401847092,-2.294234966,2.928701395,4.88393321,4.432015792,5.251172269,6.601725541,5.690761335,4.869008445,2.543916271,7.043494488,7.67349357,7.818600929,3.487417148,5.838557635,3.731046584,4.618234848,6.058144822,1.539633137,-0.829146715,-5.129263121,2.404967053,-7.927868069
Sri Lanka,LKA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.870580638,11.53303202,11.66081871,12.83067789,12.91432436,11.81976596,13.47607544,12.51946452,11.21455823,13.92852913,12.68872262,14.45039197,14.08961865,13.86164044,12.92685137,12.74171916,15.87806379,18.01100478,18.43328512,19.23436324,16.25802582,16.56028895,16.17999438,17.83258621,16.69013257,17.97538352,15.28846271,14.92537825,16.06498629,22.52462707,17.35408226,19.54039569,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9,14.66,14.22,13.82,13.03,12.27,11.35,10.6,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.19,4.16,4.52,4.24,4.05,4.32,4.67,5.36,..,..
Sri Lanka,LKA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.650619831,8.336871601,8.060920722,7.823040926,7.636245978,7.499138491,7.402663807,7.344593996,7.316106138,7.306493532,7.330356807,7.39603355,7.470305784,7.53723983,7.607652696,7.686329733,7.775781584,7.87049894,7.979399653,8.104771718,8.238222237,8.382001272,8.529398132,8.680853606,8.845554996,9.016470712,9.186792774,9.353068113,9.513727263,9.670735982,9.828020135,9.986111472,10.1433039,10.29205931,10.411647,10.50447747,10.57962374,10.64530511,10.71211227,10.78945701,10.81669094,10.78159492,10.76059037,10.75920531,10.76344136,10.7804298,10.81887988,10.92461248,11.07102791,11.2393771,11.43432493,11.65324409,12.00815465,12.49794234,13.03989731,13.6105714,14.16991597,14.74006987,15.33710809,15.92333018,16.46549402,16.9996494,17.57444525
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.198,62.672,60.091,60.25,60.67,58.333,58.956,58.822,62.826,61.199,59.354,59.1,58.852,58.61,58.369,58.132,57.903,57.695,57.495,57.293,57.089,56.703,56.377,57.538,57.329,57.93,58.031,58.377,56.297,56.864,56.182,56.705,..
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,54.49,..,..,..,..,..,..,29.27,56.9,..,..,..,..,..,..,..,..,..,36.75,..,..,..,58.39,57.34,..,..,..,61.45,..,56.62,56.72,57.04,54.88,55.4,55.24,58.82,57.31,55.57,48.8,50.3,55.63,53.98,54.26,50.94,55.52,50.08,52.29,53.29,52.87,52.57,52.05,51.6,53.67,53.73,53.99,51.72,52.25,50.49,..,..
Sri Lanka,LKA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,0.774892109,0.756708433,0.781762822,0.794260946,0.803534314,0.789042216,0.80355172,0.900768409,0.912464753,1.026600137,1.041983254,1.135416434,1.280166071,1.592254463,1.677444768,1.844779498,2.115797597,2.346797962,2.708141393,3.249160665,3.92775766,4.403057986,5.147475526,6.192439613,6.228597612,6.59716148,7.108539898,7.827713299,8.682746732,10.42479011,11.53232223,12.61678792,13.86388099,15.21846324,16.63430378,18.43371223,20.07882313,21.92891805,22.84175338,24.50404604,27.85247496,30.11174803,32.74612381,35.62827143,39.34028368,43.77669905,49.91788825,58.06798986,61.48231952,78.04250615,81.14854275,89.63947766,95.24453134,97.07382525,100,105.4432217,111.2139661,115.9909465,120.4804081,124.4212043,134.9921774,200.9321801
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4438.635154,4626.825066,4999.867188,5444.63292,5547.39163,5598.500889,5690.737527,6227.427784,6797.731396,7581.634747,8131.0558,8944.795851,9510.676759,10061.92035,9897.191197,10229.37079,10780.98167,11202.81693,11653.55556,12177.90136,12842.34261,12613.98127,12847.30989,13939.75622,14504.57032,14614.6016,13989.25435,14501.77633,15863.82534,16311.58078,16360.33558,18134.79324,17473.79119,17438.32801,17653.94608,17507.40764,18491.55186,19884.32685,20025.88485,20813.77412,20816.64418,21254.48153,22137.37556,18948.49765,18795.93464,20465.64404
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.239814841,8.062594046,8.895550926,1.887339537,0.921320564,1.647523844,9.430943787,9.157932165,11.53183768,7.24673598,10.00780306,6.326370293,5.796050156,-1.637154246,3.356301634,5.392422398,3.912772303,4.023440064,4.499449103,5.456122781,-1.778190679,1.849761884,8.503308049,4.051821918,0.758597297,-4.278920976,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.202950713,1.236460689,-0.830060524,5.621301762,7.531952998,0.711907425,3.934354311,0.013789251,2.103304216,4.153919355,-14.40495012,-0.80514568,8.883353967
St. Kitts and Nevis,KNA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.66753392,18.32180099,17.27938011,16.30901288,16.87471703,..,..,..,..,..,22.53521127,19.92403315,28.12379965,23.8603406,23.39544996,25.95046527,24.70447143,22.34278919,23.92146418,24.74588717,16.74246096,12.09048474,9.803115096,8.550728812,9.85590718,13.48339648,14.78832083,16.05245525,..,..,15.49335595,..,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.83,..,..,..,..,..,..,..,..,..,..,5.14,..,..,..,..,..,..,..,..,..,5.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.22855274,10.40479429,10.66471603,11.03037293,11.47748389,12.00685407,12.61150805,13.29639889,14.07991925,14.97046251,15.53964596,15.62107905,15.63766613,15.68690834,15.78421578,15.95968645,16.22867272,16.5662783,16.96776169,17.37782242,17.56874347,17.45354202,17.25228691,17.10772634,17.02850831,17.01041888,16.99569351,16.9734589,16.98178216,17.04955053,17.16290287,16.97882023,16.37196558,15.70144783,15.091667,14.52782595,14.01014448,13.55334708,13.14015679,12.78287024,12.51094226,12.23426142,11.87302229,11.5518326,11.30562347,11.11646741,10.98733695,10.91183214,10.89589886,10.9421365,11.02412967,10.90776433,10.69666707,10.61709238,10.61724005,10.7092324,10.93474427,11.31809367,11.79707501,12.35016239,12.98932384,13.68358387,14.37729211
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,34.6,..,..,..,..,..,..,..,..,..,29.08,..,..,..,..,..,..,..,..,..,62.99,..,..,..,..,..,..,..,..,..,..,66.65,..,..,..,..,..,..,..,..,..,68.79,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.27850688,29.16484573,32.26376394,34.61617694,40.27811076,42.60088041,42.5181721,44.32881548,45.97426104,48.82317942,51.80442828,55.43639801,58.59013954,63.04476329,65.21301062,68.66754895,70.03461705,74.4272706,75.01041307,75.49484225,79.20553056,81.42342924,83.68701783,78.8738645,81.50290541,84.3359634,85.74386036,89.03569547,87.58996431,100,106.3243771,107.8997013,111.1826468,111.7718356,118.0977343,117.2009929,117.521629,119.0129577,118.6485816,120.2531534,126.3087444,125.8702117,124.4479023,116.2536326,114.1462408,116.9737183
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4193.630065,4546.791063,4637.623985,4453.74368,4647.816121,4658.871439,4804.68848,5067.568031,5399.673253,6082.986648,6230.617696,7000.433752,7531.536119,8169.207834,8088.0975,8603.021447,8526.536571,8549.720513,8597.149853,8755.252242,8611.423947,9071.0277,9230.830802,9163.30091,8790.714819,8761.582194,9065.306444,9653.544433,9547.260046,10072.71712,10179.02773,10615.77412,10247.8652,10206.72029,10573.53136,10502.16002,10241.15183,10328.1195,10290.35048,10595.51149,10908.09018,11176.54672,11060.68889,8335.148599,9333.141337,10758.10913
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.421367484,1.997736879,-3.964967956,4.357512573,0.237860469,3.129879048,5.471313135,6.55354244,12.65471748,2.426950051,12.355373,7.586706557,8.466688673,-0.992878814,6.366440897,-0.88904668,0.271903397,0.554747253,1.839009347,-1.642765859,5.33714001,1.761686848,-0.731568959,-4.066068483,-0.331402231,3.466545683,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,-0.401497362,3.593819192,-0.675000003,-2.485281092,0.849198139,-0.36569114,2.965506455,2.950104812,2.461077324,-1.036615553,-24.64168662,11.97330469,15.26782611
St. Lucia,LCA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.13442932,29.08556937,22.53475109,21.52901238,21.40832761,24.0310214,22.79760985,24.7812636,28.14665949,28.39696637,26.56191783,28.80027133,27.12830501,25.26732595,22.76991135,22.70140731,24.26156472,22.69439583,..,..,..,..,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8,17,15.83,16.33,20.47,21.6,18.09,16.49,..,20.39,22.18,20.97,18.7,16,14,12.72,15.37,..,18.86,19.06,22.21,..,..,..,18.89,19.12,15.34,20.41,19.58,15.77
St. Lucia,LCA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.930278448,8.119601912,8.329128918,8.541963796,8.753071253,8.956826649,9.140595964,9.318731085,9.488039831,9.631648993,9.690943182,9.679271594,9.661768229,9.634829276,9.610901579,9.589623252,9.565749896,9.559947299,9.564695801,9.56552266,9.553289238,9.568126328,9.614108716,9.687415386,9.790723649,9.898356743,9.998030222,10.07632326,10.15159901,10.21104863,10.22481654,10.19068064,10.19736842,10.2775131,10.39706087,10.55887276,10.7564345,10.98094887,11.23243105,11.49323252,11.73654909,11.83319712,11.73272709,11.57220038,11.43597827,11.35424922,11.31992486,11.31507565,11.34952455,11.42674892,11.46100801,11.4438683,11.45822953,11.49476169,11.53157677,11.57199472,11.62809119,11.72591901,11.87436219,12.06029373,12.29706231,12.50038321,12.69255174
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.455,67.402,67.58,67.791,68.017,68.262,68.522,68.796,69.082,69.374,69.659,69.878,70.139,70.37,70.611,70.876,71.164,71.464,71.781,72.114,72.426,72.712,74.815,75.034,75.311,75.588,75.874,76.18,76.403,75.052,72.369,74.716,..
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.02,..,69.4,67.4,67.8,67.3,68.6,68,69.5,69,64.15,..,68.66,67.2,68.2,65.6,66,58.93,63.58,..,67.07,69.03,69.25,..,..,..,70.21,70.55,69.46,66.43,68.46,69.89
St. Lucia,LCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.39637469,32.63233183,30.13882809,30.85934444,36.71846169,38.35275212,40.07230318,42.59168743,42.7781933,44.46404911,48.19112224,50.83311394,51.72024519,52.2396972,53.5868096,56.30105871,56.56115206,58.1865509,59.60062249,60.99082623,61.67138264,61.10885284,61.36044438,64.56623142,65.02344739,69.50807327,73.1055425,75.73068949,77.64877634,77.89603841,82.11904225,83.27957835,84.95826114,90.05906698,93.64726876,96.65055659,96.45709252,99.86107509,100,102.4700979,98.07595543,97.48932536,103.1494508
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.096590909,7.894736842,7.806191117,7.832898172,7.818411097,7.667603372,7.543593632,7.262370951,7.208746156,7.427233188,7.549019608,7.63334398,7.706708268,7.886723508,8.03439075,8.014831717,7.719488992,7.33350609,6.893995552,6.355932203,5.755879059,5.070302514,4.277978339,3.58688067,3.116998775,2.885058531,2.760784314,2.734401637,2.755335825,2.830137726,3.030920483,3.317967681,3.615928393,3.915862562,4.206158102,4.500847762,4.811704704,5.143034184,5.451536154,5.655526992,5.735598004,5.759599332,5.818686844,5.917851796,6.067539123,6.268763723,6.517347387,6.795489757,7.084123972,7.429445064,7.8304158,8.333333333,8.939475761,9.571193659,10.11384471,10.69222851,11.45347834,12.21304348,12.99964627,13.84900208,14.71897224,15.63841702,16.56671664
